date,ticker,market,open,high,low,close,adj_close,volume,year,month,month_name,year_month
2021-07-02,LE=F,Live Cattle Futures,123.25,124.0,121.75,122.0,122.0,20913,2021,7,July,2021-07
2021-07-06,LE=F,Live Cattle Futures,121.80000305175781,122.4749984741211,121.1500015258789,122.4000015258789,122.4000015258789,20810,2021,7,July,2021-07
2021-07-07,LE=F,Live Cattle Futures,122.32499694824219,122.42500305175781,119.82499694824219,120.5999984741211,120.5999984741211,27664,2021,7,July,2021-07
2021-07-08,LE=F,Live Cattle Futures,120.5,120.67500305175781,119.17500305175781,119.2750015258789,119.2750015258789,34153,2021,7,July,2021-07
2021-07-09,LE=F,Live Cattle Futures,119.32499694824219,119.80000305175781,118.8499984741211,119.2249984741211,119.2249984741211,29839,2021,7,July,2021-07
2021-07-12,LE=F,Live Cattle Futures,119.42500305175781,120.3499984741211,119.0,119.82499694824219,119.82499694824219,31521,2021,7,July,2021-07
2021-07-13,LE=F,Live Cattle Futures,120.0250015258789,122.44999694824219,119.82499694824219,121.75,121.75,40489,2021,7,July,2021-07
2021-07-14,LE=F,Live Cattle Futures,122.0,122.5999984741211,121.17500305175781,121.25,121.25,32725,2021,7,July,2021-07
2021-07-15,LE=F,Live Cattle Futures,121.4000015258789,121.6500015258789,120.7750015258789,121.125,121.125,15109,2021,7,July,2021-07
2021-07-16,LE=F,Live Cattle Futures,121.2750015258789,121.5999984741211,120.125,120.17500305175781,120.17500305175781,13785,2021,7,July,2021-07
2021-07-19,LE=F,Live Cattle Futures,120.0999984741211,120.32499694824219,119.19999694824219,120.25,120.25,20125,2021,7,July,2021-07
2021-07-20,LE=F,Live Cattle Futures,120.1500015258789,120.57499694824219,119.67500305175781,119.7750015258789,119.7750015258789,11311,2021,7,July,2021-07
2021-07-21,LE=F,Live Cattle Futures,119.82499694824219,120.4749984741211,119.4749984741211,120.05000305175781,120.05000305175781,13125,2021,7,July,2021-07
2021-07-22,LE=F,Live Cattle Futures,120.17500305175781,121.42500305175781,120.125,120.80000305175781,120.80000305175781,9970,2021,7,July,2021-07
